"item_id","name","discount_price","percentage_discount","regular_price","date_added","url"
"693075","Ciasto czekoladowe lub jogurtowe Duża Blacha Delecta 0,64kg. LIDL","3.47","-50.0","6.94","01-07-2023","https://www.pepper.pl/promocje/ciasto-czekoladowe-lub-jogurtowe-duza-blacha-selecta-lidl-693075"
"693072","Telewizor LG OLED55G23LA - 55"" - możliwe 5999 ze zwrotem","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/telewizor-lg-oled55g23la-55-693072"
"693073","-30% ŚWIEŻE OWOCE I PIECZYWO do trzech Biedronek w Pile z powodu remontu Biedronki na ul. Tczewskiej 1. (Miasto: Piła, Wielkopolska)","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/30-biedronka-pila-ul-tczewska-1-tylko-dzis-z-powodu-remontu-warzywa-owoce-mieso-wedliny-mrozonki-nabial-pieczywo-kwiaty-693073"
"693071","Sekiro: Shadows Die Twice GOTY Edition AR XBOX One / Xbox Series X|S CD Key - wymagany VPN","27.98","NA","NA","01-07-2023","https://www.pepper.pl/promocje/sekiro-shadows-die-twice-goty-edition-ar-xbox-one-xbox-series-xs-cd-key-wymagany-vpn-693071"
"693070","Irish whiskey, whisky BLACKs Kaufland Lublin 69,99 za 0,7","69.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/irish-whiskey-whisky-blacks-kaufland-lublin-6999-za-07-693070"
"693069","Walizki w Netto","99.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/walizki-w-netto-693069"
"693067","Zwiedzanie Fabryki Słodyczy (Krowki.pl Sp. z o.o.Milanówek)/słodkie niespodzianki,konkurs rysunkowy,projektowanie opakowań/ZA DARMO","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/zwiedzanie-fabryki-slodyczy-krowkipl-sp-z-ooslodkie-niespodziankikonkurs-rysunkowyprojektowanie-opakowanza-darmo-693067"
"693068","Konsola Xbox Series S — Gilded Hunter z Hiszpańskiego Microsoftu | Płatność Giftcardami - 974zł","974.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/konsola-xbox-series-s-gilded-hunter-z-hiszpanskiego-microsoftu-platnosc-giftcardami-693068"
"693066","Toocki 140W, QC, PD, GaN ładowarka USC-C z wyświetlaczem bez kabla","107.75","NA","NA","01-07-2023","https://www.pepper.pl/promocje/toocki-140w-qc-pd-gan-ladowarka-usc-c-z-wyswietlaczem-bez-kabla-693066"
"693064","Ambi Pur 3 Volution 2 PAK","29.9","-15.0","35.0","01-07-2023","https://www.pepper.pl/promocje/ambi-pur-3-volution-2-pak-693064"
"693065","Lakiery INGRID - HEBE Lublin","2.99","-70.0","9.99","01-07-2023","https://www.pepper.pl/promocje/lakiery-ingrid-693065"
"693063","Whisky J.A.BACZEWSKI 0.7 L","62.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/whisky-jabaczewski-07-l-693063"
"693062","Banany 1kg @Biedronka","3.49","-50.0","6.99","01-07-2023","https://www.pepper.pl/promocje/banany-1kg-at-biedronka-693062"
"693061","Masło ekstra Mlekovita 200g cena kostki przy zakupie 3 @Biedronka","3.45","NA","NA","01-07-2023","https://www.pepper.pl/promocje/maslo-ekstra-mlekovita-200g-cena-kostki-przy-zakupie-3-at-biedronka-693061"
"693060","Darmowe 11 pakiet kart za ogladanie strim na twitch z Heartstone","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/darmowe-11-pakiet-kart-za-ogladanie-strim-na-twitch-z-heartstone-693060"
"693059","Ecco, męskie skórzane buty","269.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/ecco-meskie-skorzane-buty-693059"
"693057","DARMOWE zwiedzanie fabryki Volkswagena w Poznaniu","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/darmowe-zwiedzanie-fabryki-volkswagena-w-poznaniu-693057"
"693058","Lody Sorbetowe Ekipa truskawka/cytryna 50ml 2+1 Biedronka","NA","-69.0","1.69","01-07-2023","https://www.pepper.pl/promocje/lody-sorbetowe-ekipa-truskawkacytryna-50ml-21-biedronka-693058"
"693053","Lampa kempingowa Brennenstuhl. (wymienne baterie 2x18650-5200mAh,regulacja barwy światła 2700K-6500K)","122.0","-25.0","163.0","01-07-2023","https://www.pepper.pl/promocje/lampa-kempingowa-brennenstuhl-bateria-37-v-5200-mah-mozliwosc-ladowania-za-pomoca-kabla-693053"
"693051","Smartwatch Garmin Forerunner 255 Gray","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/garmin-forerunner-255-gray-693051"
"693052","Karta graficzna AMD Radeon RX 7900 XTX 24 GB Speedster MERC 310 Black Edition","4210.0","-14.0","4900.0","01-07-2023","https://www.pepper.pl/promocje/amd-radeon-rx-7900-xtx-24-gb-speedster-merc-310-black-edition-693052"
"693048","Rower Raymon HardRay Nine 6.5 (775€ + 170€ dostawa) Shimano Deore XT","3508.0","-21.0","4430.0","01-07-2023","https://www.pepper.pl/promocje/raymon-hardray-nine-65-693048"
"693046","Możliwy błąd cenowy. Paloma Picasso Mon Parfum 100ml woda toaletowa dla kobiet | PERFUMY |","NA","-64.0","249.99","01-07-2023","https://www.pepper.pl/promocje/mozliwy-blad-cenowy-paloma-picasso-mon-parfum-100ml-woda-toaletowa-dla-kobiet-perfumy-693046"
"693044","Gra Assassin's Creed Triple Pack AR XBOX ONE X/S","6.87","NA","NA","01-07-2023","https://www.pepper.pl/promocje/assassins-creed-triple-pack-ar-xbox-one-xs-693044"
"693043","Zwiedzaj Tarnów i region / Pierwszy - szlakiem węgierskim /Z PRZEWODNIKIEM / wstęp wolny","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/zwiedzaj-tarnow-i-region-pierwszy-szlakiem-wegierskimz-ppzewodnikiemwstep-wolny-693043"
"693041","Eddie Vedder - Earthling LP - płyta winylowa","73.82","NA","NA","01-07-2023","https://www.pepper.pl/promocje/eddie-vedder-earthling-lp-693041"
"693039","Pure Promise Nr 12 białe bawełniane figi z koronką","27.99","-53.0","59.99","01-07-2023","https://www.pepper.pl/promocje/pure-promise-nr-12-biale-bawelniane-figi-z-koronka-693039"
"693036","Bezpłatne zajęcia nauki jazdy na rolkach w Katowicach.","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bezplatne-zajecia-nauki-jazdy-na-rolkach-w-katowicach-693036"
"693035","Darmowe zajęcia sportowe i wejścia na basen na Woli. /Warszawa/ do 18 roku życia","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/darmowe-zajecia-sportowe-i-wejscia-na-basen-na-woli-warszawa-do-18-roku-zycia-693035"
"693037","Bokserki Tommy Hilfiger","76.0","-60.0","189.0","01-07-2023","https://www.pepper.pl/promocje/bokserki-tommy-hilfiger-693037"
"692703","Klawiatura mechaniczna HyperX Alloy Origins Core Red (4P5P3AA) @ Morele","NA","-22.0","385.0","01-07-2023","https://www.pepper.pl/promocje/klawiatura-mechaniczna-hyperx-alloy-origins-core-red-4p5p3aa-at-morele-692703"
"693029","Rower Gravel Wilier Jena Miche Graff","13289.0","-26.0","17900.0","01-07-2023","https://www.pepper.pl/promocje/rower-gravel-wilier-jena-miche-graff-693029"
"693028","DARMOWE wycieczki autobusem po Łodzi","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/darmowe-wycieczki-autobusem-po-lodzi-693028"
"693027","Przenośny monitor 11.6 cala 1366x768 USB-C 3.1 2x HDMI 42.29$","178.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/przenosny-monitor-116-cala-1366x768-4230-693027"
"693031","Missoni Wave 100ml woda toaletowa dla mężczyzn @Notino","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/missoni-wave-100ml-edt-at-notino-693031"
"693026","Jordan LUKA 1 - Obuwie do koszykówki","299.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/jordan-luka-1-obuwie-do-koszykowki-693026"
"693025","Świecące gwiazdy, naklejki ścienne, 100 sztuk","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/swiecace-gwiazdy-naklejki-scienne-100-sztuk-693025"
"693022","Monitor MSI PRO MP243P 23,8""","519.2","-20.0","649.0","01-07-2023","https://www.pepper.pl/promocje/monitor-msi-pro-mp243p-238-693022"
"693021","Cukier 3.95 Biedronka (przy zakupie innych produktów za 29zł)","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/cukier-395-biedronka-mwz-29-pln-693021"
"693020","Karta graficzna Gigabyte Radeon RX 6700 XT EAGLE 12GB","1599.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/gigabyte-radeon-rx-6700-xt-eagle-12gb-693020"
"693016","Buty tenisowe męskie Artengo TS130 na każdą nawierzchnię, 39-47","99.99","-29.0","139.99","01-07-2023","https://www.pepper.pl/promocje/buty-tenisowe-meskie-artengo-ts130-na-kazda-nawierzchnie-693016"
"693012","UberEats - 60 zł zniżki do wykorzystania na trzy pierwsze zamówienia (3 x 20 zł) dla nowych","NA","NA","NA","01-07-2023","https://www.pepper.pl/kupony/ubereats-60-zl-znizki-do-wykorzystania-na-trzy-pierwsze-zamowienia-3-x-20-zl-dla-nowych-693012"
"693018","Filtry Dafi Unimax Standard 3+1 @ Stokrotka","14.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/filtry-dafi-unimax-standard-31-693018"
"693010","Korki dla dzieci roz 30","19.99","-69.0","64.99","01-07-2023","https://www.pepper.pl/promocje/korki-dla-dzieci-roz-29-i-30-693010"
"693015","Buty męskie adidas Retrovulc Mid GW8370","119.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/buty-meskie-adidas-retrovulc-mid-gw8370-693015"
"693014","Muzyczna zebra - zabawka dla dziecka od 6 miesiąca","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/muzyczna-zebra-zabawka-dla-dziecka-od-6-miesiaca-693014"
"693007","Rower MTB Scott Spark 960 Red","10635.0","-19.0","13099.0","01-07-2023","https://www.pepper.pl/promocje/rower-full-mtb-scott-spark-960-red-693007"
"693013","Pad Razer Kishi Android (Edycja Xbox)","209.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/pad-razer-kishi-android-edycja-xbox-693013"
"693001","[Warszawa] Błażej Król - Bezpłatny koncert","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/warszawa-blazej-krol-bezplatny-koncert-693001"
"692999","Gra Rayman Origins [XBOX WĘGRY]","8.33","-86.0","59.0","01-07-2023","https://www.pepper.pl/promocje/rayman-origins-xbox-wegry-692999"
"692998","LEGO 31139 Creator 3 w 1 Przytulny dom","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lego-31139-creator-3-w-1-przytulny-dom-692998"
"692997","Bielizna i nie tylko - unikat, -38% na wszystko","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bielizna-i-nie-tylko-unikat-38-na-wszystko-692997"
"692996","Konsola Loki Zero - Preorder 249$ Windows 10 M.2","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/loki-zero-preorder-249-692996"
"693005","Gra planszowa Galakta Volt 6.7 bgg","64.49","-25.0","86.0","01-07-2023","https://www.pepper.pl/promocje/gra-planszowa-galakta-volt-67-bgg-693005"
"692995","Grill węglowy Glasgow Gardenstar","349.0","-42.0","599.0","01-07-2023","https://www.pepper.pl/promocje/grill-weglowy-glasgow-gardenstar-692995"
"692992","Konsola handheld AYN Odin 215,1$","907.0","-23.0","1177.0","01-07-2023","https://www.pepper.pl/promocje/konsola-handheld-ayn-odin-215-692992"
"693004","Karma dla psa Pet Republic 12 x 100g @Lidl","14.24","NA","NA","01-07-2023","https://www.pepper.pl/promocje/karma-dla-psa-pet-12-x-100g-at-lidl-693004"
"692990","Bluzy Nike revival crew (Xs, S-T, L-T - 4XL)","120.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bluzy-nike-revival-crew-692990"
"692994","Lego do -30% | Auchan | Olsztyn.","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lego-30-auchan-olsztyn-692994"
"692989","Rower szosowy Bianchi Aria 105 DI2 Celeste","13267.0","-30.0","18900.0","01-07-2023","https://www.pepper.pl/promocje/rower-szosowy-bianchi-aria-105-di2-celeste-692989"
"692988","Gra Elex II PS4/PS5/PC/XBOX","69.0","-13.0","79.0","01-07-2023","https://www.pepper.pl/promocje/elex-ii-ps4ps5pcxbox-692988"
"692987","Lavazza Crema e Aroma, kawa ziarnista, 48,69zł / 1kg [amazon.pl]","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lavazza-crema-e-aroma-kawa-ziarnista-4869zl-1kg-amazonpl-692987"
"692986","Santander 300 zł za otwarcie i korzystanie z konta + karta podarunkowa do biedronki o wartośći 100 zł.","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/santander-300-zl-za-otwarcie-i-korzystanie-z-konta-karta-podarunkowa-do-biedronki-o-wartosci-100-zl-692986"
"692984","Monitor ACER Nitro QG240YH3BIX 23.8"" 1920x1080px 100Hz 1ms + 100 zł PAYSAFECARD","599.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/monitor-acer-nitro-qg240yh3bix-238-1920x1080px-100hz-1ms-100-zl-paysafecard-692984"
"692982","Rower MTB Bianchi Nitron 9.4 Celeste Carbon","6340.0","-37.0","9990.0","01-07-2023","https://www.pepper.pl/promocje/rower-mtb-bianchi-nitron-94-celeste-carbon-692982"
"692981","Rękawice Ansell 87-195 rozmiar","2.98","NA","NA","01-07-2023","https://www.pepper.pl/promocje/rekawice-ansell-87-195-rozmiar-692981"
"692979","Smartfon SAMSUNG Galaxy S23 Ultra 5G 12/512 Czarny (S918B)","NA","-18.0","6799.0","01-07-2023","https://www.pepper.pl/promocje/samsung-s24-ultra-12512gb-692979"
"692977","Dafi CRYSTAL 2L szklany dzbanek filtrujący","49.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/dafi-crystal-2l-szklany-dzbanek-filtrujacy-692977"
"692976","Szampon w kostce z olejem migdałowym Natur Box","3.0","-80.0","15.0","01-07-2023","https://www.pepper.pl/promocje/szampon-w-kostce-z-olejem-migdalowym-natur-box-692976"
"692983","Doładowanie do PlayStation Store 100PLN za 81,20zł (PS4, PS5)","81.2","NA","NA","01-07-2023","https://www.pepper.pl/promocje/doladowanie-psn-100-pln-za-8120-zl-ps4-ps5-692983"
"692980","Chleb na naturalnym zakwasie za 2 złote 19 groszy, 500g @Leclerc","2.19","-27.0","2.99","01-07-2023","https://www.pepper.pl/promocje/chleb-na-naturalnym-zakwasie-za-2-zlote-19-groszy-500g-at-leclerc-692980"
"692978","Paliwo za darmo Rzeszów od Buddy","NA","NA","6.0","01-07-2023","https://www.pepper.pl/promocje/paliwo-za-darmo-rzeszow-od-buddy-692978"
"692974","Darmowa wymiana szybki Bydgoszcz Zielone Arkady","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/darmowa-wymiana-szybki-bydgoszcz-zielone-arkady-692974"
"692971","Sos Dawtona 550g różne rodzaje Kaufland (cena za sztukę przy zakupie 2)","4.5","NA","NA","01-07-2023","https://www.pepper.pl/promocje/sos-dawtona-rozne-rodzaje-kaufland-692971"
"692973","Proszek do prania Fresh 5kg, 38gr za pranie, @Netto","12.99","-43.0","22.99","01-07-2023","https://www.pepper.pl/promocje/proszek-do-prania-fresh-5kg-38gr-za-pranie-at-netto-692973"
"692972","Bezpłatny ogólnopolski program edukacji żeglarskiej.","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bezplatny-ogolnopolski-program-edukacji-zeglarskiej-692972"
"692969","Licznik rowerowy BSC100S $25.92","106.59","NA","NA","01-07-2023","https://www.pepper.pl/promocje/licznik-rowerowy-bsc100s-10659-zl-692969"
"692967","Humble Bundle Choice Lipiec 2023 – The Outer Worlds: Spacer's Choice Edition, Temtem oraz 6 innych gier","44.33","NA","NA","01-07-2023","https://www.pepper.pl/promocje/humble-bundle-choice-lipiec-2023-the-outer-worlds-spacers-choice-edition-temtem-oraz-6-innych-gier-692967"
"692965","Czapka beanie","5.99","-40.0","9.99","01-07-2023","https://www.pepper.pl/promocje/czapka-beanie-692965"
"692964","Ocieplane skarpety męskie 5-pak H&M","15.99","-60.0","39.99","01-07-2023","https://www.pepper.pl/promocje/ocieplane-skarpety-meskie-5-pak-hm-692964"
"692961","Słuchawki SoundCore Sport X10","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/sluchawki-soundcore-sport-x10-692961"
"692963","Głośnik JBL PartyBox 310 (możliwe 2036.77 zł)","2105.19","-10.0","2335.0","01-07-2023","https://www.pepper.pl/promocje/glosnik-jbl-partybox-310-mozliwe-203677-zl-692963"
"692960","99% rabatu na Traficar za 750 żapsów","1.0","-98.0","45.0","01-07-2023","https://www.pepper.pl/promocje/99-rabatu-na-traficar-za-750-zapsow-692960"
"692959","Castorama myjka do okien Karcher","148.0","-35.0","228.0","01-07-2023","https://www.pepper.pl/promocje/castorama-myjka-do-okien-karcher-692959"
"692958","Damskie buty do biegania Puma Transport Modern Neutral","89.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/damskie-buty-do-biegania-puma-transport-modern-neutral-692958"
"692956","Apple iPhone 14 128GB - 6,1"" - 12 Mpix - księżycowa poświata","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/apple-iphone-14-128gb-61-12-mpix-ksiezycowa-poswiata-692956"
"692955","Męskie skórzane buty Riemot","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/meskie-skorzane-buty-riemot-692955"
"692954","Zegarek sportowy Garmin INSTINCT 2S SOLAR","1301.0","-7.0","1400.0","01-07-2023","https://www.pepper.pl/promocje/instinct-2s-solar-grafitowy-692954"
"692953","Kurtka skórzana -90% Giacomo Conti rozmiar L","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/kurtka-skorzana-giacomo-conti-rozmiar-l-692953"
"692946","Smartwatch Mobvoi Smartwatch Mobvoi TicWatch Pro 5 GPS","1390.47","-18.0","1699.0","01-07-2023","https://www.pepper.pl/promocje/smartwatch-mobvoi-smartwatch-mobvoi-ticwatch-pro-5-gps-692946"
"692952","Modivo dodatkowy rabat -15%, działa również na już przecenione rzeczy. Ważny do 04/07","NA","NA","NA","01-07-2023","https://www.pepper.pl/kupony/modivo-dodatkowy-rabat-15-dziala-rowniez-na-juz-przecenione-rzeczy-wazny-do-0407-692952"
"692950","DAMSKI ZEGAREK CASIO A700WEMG-9AEF RETRO VINTAGE","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/damski-zegarek-casio-a700wemg-9aef-retro-vintage-692950"
"692951","Pistacje 2kg InpostFresh za 82,90","82.8","NA","NA","01-07-2023","https://www.pepper.pl/promocje/pistacje-2kg-inpostfresh-za-8290-692951"
"692948","Raspberry Pi Zero W 512MB RAM - WiFi + BT 4.1","84.9","NA","NA","01-07-2023","https://www.pepper.pl/promocje/raspberry-pi-zero-w-512mb-ram-wifi-bt-41-692948"
"692944","2x Punktów - Świat gier PAYBACK","NA","NA","NA","01-07-2023","https://www.pepper.pl/kupony/2x-punktow-swiat-gier-payback-692944"
"692943","Nielimitowane podróże po Polsce od 109 zł przez tydzień.","109.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/nielimitowane-podroze-po-polsce-od-109-zl-przez-tydzien-692943"
"692940","CUKINIA 1kg - Leclerc Lublin","2.49","-38.0","3.99","01-07-2023","https://www.pepper.pl/promocje/cukinia-1kg-leclerc-lublin-692940"
"692941","Zalando 2Pak, YOURTURN unisex, 2 bluzy z kapturem za 80zl, jak dla mnie "" damskie""","80.0","-60.0","199.99","01-07-2023","https://www.pepper.pl/promocje/zalando-2pak-yourturn-unisex-2-bluzy-z-kapturem-za-80zl-jak-dla-mnie-damskie-692941"
"692937","Mango 2,99zł/szt. - Leclerc","2.99","NA","NA","01-07-2023","https://www.pepper.pl/promocje/mango-299zlszt-leclerc-692937"
"692936","Promocje w Rossmannie!","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/zolte-cenowki-w-rossmanie-692936"
"692935","Rower corssowy asfalt teren Dual Sport 2 marki Trek","2619.0","-23.0","3419.0","01-07-2023","https://www.pepper.pl/promocje/rower-corssowy-asfalt-teren-dual-sport-2-marki-trek-692935"
"692933","VINTAGE V100BB - GITARA ELEKTRYCZNA","1538.0","-33.0","2299.0","01-07-2023","https://www.pepper.pl/promocje/vintage-v100bb-gitara-elektryczna-692933"
"692932","Smartfon Apple iPhone 14 Plus (128 GB)","4398.0","-15.0","5198.0","01-07-2023","https://www.pepper.pl/promocje/iphone-14-plus-amazonpl-692932"
"692931","Słuchawki Bluetooth 5.3 Aoslen A60Pro B, 4 mikrofony HD, Redukcja szumów, 42h, sportowe, z wyświetlaczem LED","68.45","-70.0","230.0","01-07-2023","https://www.pepper.pl/promocje/sluchawki-bluetooth-53-aoslen-a60pro-b-z-4-mikrofony-hd-redukcja-szumow-42h-sportowe-z-wyswietlaczem-led-692931"
"692930","Pompka rowerowa Beto CMP-151SG1","40.0","-38.0","65.0","01-07-2023","https://www.pepper.pl/promocje/pompka-rowerowa-beto-cmp-151sg1-692930"
"692929","Pampers active baby 3 po 0,71 zł / szt","49.99","-26.0","67.99","01-07-2023","https://www.pepper.pl/promocje/pampers-activ-baby-3-po-071-zl-692929"
"692928","Komputer, PC - Ryzen 5500, 16 GB, RX 6700, 500 GB + Gra Resident Evil 4","2658.0","-25.0","3545.0","01-07-2023","https://www.pepper.pl/promocje/komputer-pc-ryzen-5500-16-gb-rx-6700-500-gb-gra-resident-evil-4-692928"
"692927","Spaghetti 5kg, Hiszpański makaron pełnoziarnisty najwyższej jakości, @Alma Kraków","22.59","NA","NA","01-07-2023","https://www.pepper.pl/promocje/spaghetti-5kg-hiszpanski-makaron-pelnoziarnisty-najwyzszej-jakosci-at-alma-krakow-692927"
"692926","Rower KROSS Evado 7.0 2023 damski 19""","3299.05","-23.0","4299.0","01-07-2023","https://www.pepper.pl/promocje/kross-evado-70-2023-damski-19-692926"
"692925","Bielizna damska, 5-pak stringi za 29.99","29.99","-57.0","69.99","01-07-2023","https://www.pepper.pl/promocje/bielizna-damska-5-pak-stringi-za-2999-692925"
"692924","Damskie rozszerzane spodnie, wybór 4 kolory za 21.99zl","21.99","-76.0","89.99","01-07-2023","https://www.pepper.pl/promocje/damskie-rozszerzane-spodnie-wybor-4-kolory-za-2199zl-692924"
"692920","Wakacje na sportowo – bezpłatne zajęcia z RCS/Lubin/Kręgielnia,strzelanie z broni,ścianka wspinaczkowa ...","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/wakacje-na-sportowo-bezplatne-zajecia-z-rcslublinkregielniastrzelanie-z-broniscianka-wspinaczkowa-692920"
"692923","Baśniowa Piotrkowska 2023 spektakle dla dzieci za darmochę Łódż","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/basniowa-piotrkowska-2023-spektakle-dla-dzieci-za-darmoche-lodz-692923"
"692922","Zegarek Certina Aqua DS PH200M Powermatic 80","3219.2","-33.0","4790.0","01-07-2023","https://www.pepper.pl/promocje/zegarek-meski-certina-aqua-ds-ph200m-powermatic-692922"
"692921","Telewizor SAMSUNG QE77S90CAT OLED 4K 120Hz Tizen HDMI 2.1","NA","-25.0","15999.0","01-07-2023","https://www.pepper.pl/promocje/qe77s90-samsung-qd-oled-2023-11999-692921"
"692919","Soundbar LG65Q 3.1","NA","-45.0","1092.24","01-07-2023","https://www.pepper.pl/promocje/soundbar-lg65q-31-692919"
"692918","Bezpłatne zajęcia jogi w Miejskim Ogrodzie Botanicznym/Zabrze","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bezplatne-zajecia-jogi-w-miejskim-ogrodzie-botanicznymzabrze-692918"
"692916","Lidl- Akumulator Parkside 4Ah, a także wszystkie narzędzia Parkside -23%","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/lidl-akumulator-parkside-4ah-692916"
"692915","Zajęcia bezpłatne/dla dorosłych/Golf,koszykówka,siatkówka.../Gorzów","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/kazdy-moze-pograc-zajecia-sa-bezplatnedla-doroslychgolfkoszykowkasiatkowkagorzow-692915"
"692913","Letnie kino pod gwiazdami Bydgoszcz Za darmo Zielone arkady","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/letnie-kino-pod-gwiazdami-bydgoszcz-za-darmo-zielone-arkady-692913"
"692914","Korba szosowa Tiagra, Shimano","339.99","-11.0","380.0","01-07-2023","https://www.pepper.pl/promocje/korba-szosowa-tiagra-shimano-692914"
"692912","Buty do biegania Saucony Kinvara 13 (rozmiar 49)","185.0","-50.0","370.0","01-07-2023","https://www.pepper.pl/promocje/saucony-kinvara-13-692912"
"692911","Serek wiejski Pilos","1.19","-40.0","1.99","01-07-2023","https://www.pepper.pl/promocje/serek-wiejski-pilos-692911"
"692909","Walizka kabinowa Wittchen","149.0","-71.0","519.0","01-07-2023","https://www.pepper.pl/promocje/walizka-kabinowa-wittchen-692909"
"692906","Bezpłatny kurs nauki pływania /Dzieci 7-12 lat /Warszawa","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bezplatny-kurs-nauki-plywania-dzieci-7-12-lat-692906"
"692910","Oddaj krew na hasło ultrakrew i zapisz się na bieg na 35 piętro Warsaw Trade Tower, który odbędzie 27.08.2023, 0 zł wpisowe","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/oddaj-krew-na-haslo-ultrakrew-i-zapisz-sie-na-bieg-na-35-pietro-warsaw-trade-tower-ktory-odbedzie-27082023-0-zl-wpisowe-692910"
"692908","Filtry aquaphor 4(maxfor)+2(Mg2+) 6szt @biedronka","NA","-50.0","49.99","01-07-2023","https://www.pepper.pl/promocje/filtry-aquaphor-4maxfor2mg2-6szt-692908"
"692907","Zegarek automatyczny Citizen NH8393-05AE","833.0","-7.0","899.0","01-07-2023","https://www.pepper.pl/promocje/zegarek-automatyczny-citizen-nh8393-05ae-692907"
"692904","Gra planszowa - TAJNIACY: BEZ CENZURY - 44,77 ZŁ - AMAZON.COM","NA","-17.0","53.68","01-07-2023","https://www.pepper.pl/promocje/gra-planszowa-tajniacy-bez-cenzury-4477-zl-amazoncom-692904"
"692903","Bezpłatna wakacyjna szkółka żeglarska>>> Zalew Kielecki","NA","NA","NA","01-07-2023","https://www.pepper.pl/promocje/bezplatna-wakacyjna-szkolka-zeglarska-zalew-kielecki-692903"
"692902","Nike Performance Kurtka sportowa - turkusowy","159.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/nike-performance-kurtka-sportowa-turkusowy-692902"
"692900","Fractal Design North Charcoal Black - Obudowa komputerowa - Miditower","NA","-14.0","583.0","01-07-2023","https://www.pepper.pl/promocje/fractal-design-north-charcoal-black-obudowa-komputerowa-miditower-692900"
"692901","New Balance FRESH FOAM X TEMPO V2 - Obuwie do biegania treningowe - żółty","269.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/new-balance-fresh-foam-x-tempo-v2-obuwie-do-biegania-treningowe-zolty-692901"
"692897","Woda toaletowa Maison Margiela Replica Jazz Club refill 100ml","261.0","-20.0","326.0","01-07-2023","https://www.pepper.pl/promocje/maison-margiela-replica-jazz-club-refill-100ml-692897"
"692898","Elden Ring PS4 179zł (darmowe ulepszenie na PS5) wersja na Xbox One/ Series X i PS5 189zł","179.0","NA","NA","01-07-2023","https://www.pepper.pl/promocje/elden-ring-ps4-179zl-darmowe-ulepszenie-do-wersji-na-ps5-189zl-wersja-na-xbox-one-series-x-i-ps5-692898"
"692895","Gra planszowa - TAJNIACY: DISNEY - 38,32 ZŁ - AMAZON.COM","NA","-38.0","61.97","01-07-2023","https://www.pepper.pl/promocje/gra-planszowa-tajniacy-disney-3832-zl-amazoncom-692895"
